local_datetime,update,episode_reward
2026-01-29 15:05:33.697,72,29.984703720716027
2026-01-29 15:05:38.053,72,19.67358059051317
2026-01-29 15:05:58.928,73,91.04347673053545
2026-01-29 15:06:06.004,73,-0.2767502181415722
2026-01-29 15:06:10.575,73,-18.710346802289195
2026-01-29 15:06:14.270,73,12.175973077058856
2026-01-29 15:06:19.965,74,13.203661951389023
2026-01-29 15:06:23.519,74,-45.82798875678887
2026-01-29 15:06:26.974,74,30.527644755639187
2026-01-29 15:06:30.943,74,29.413888928788367
2026-01-29 15:06:35.431,74,-73.18546724244855
2026-01-29 15:06:40.770,75,-15.964207440239718
2026-01-29 15:06:44.351,75,7.717025564731742
2026-01-29 15:06:52.594,75,-7.038307218169919
2026-01-29 15:06:58.291,75,-1.1762890817809364
2026-01-29 15:07:08.117,76,-47.64416891964173
2026-01-29 15:07:14.422,76,-17.95910799246674
2026-01-29 15:07:35.657,77,107.84830068468858
2026-01-29 15:07:42.614,78,11.765846360390483
2026-01-29 15:07:47.398,78,-36.61645465233347
2026-01-29 15:07:56.135,78,-71.71245523811605
2026-01-29 15:08:00.532,78,-17.76064440239321
2026-01-29 15:08:21.803,79,54.34172169733681
2026-01-29 15:08:42.684,80,90.048516523535
2026-01-29 15:09:03.866,81,101.33539610927272
2026-01-29 15:09:11.241,82,-3.91407819628526
2026-01-29 15:09:32.530,83,76.89908698924106
2026-01-29 15:09:39.140,83,-60.78074887081408
2026-01-29 15:09:44.165,83,9.512031849573631
2026-01-29 15:09:52.433,84,-57.501122096467085
2026-01-29 15:10:07.496,84,-127.65537196814583
2026-01-29 15:10:28.313,85,121.91963302755414
2026-01-29 15:10:49.086,86,7.360378099068136
2026-01-29 15:11:09.976,87,107.41921749250041
2026-01-29 15:11:30.717,88,91.80932123138356
2026-01-29 15:11:37.631,88,23.99436280077937
2026-01-29 15:11:58.548,89,24.88693354844841
2026-01-29 15:12:19.264,90,-92.15813004110628
2026-01-29 15:12:36.253,91,-242.29334011892072
2026-01-29 15:12:57.208,92,137.50578162430662
2026-01-29 15:13:18.212,93,123.39504575754273
2026-01-29 15:13:39.383,94,48.894841981879594
2026-01-29 15:14:00.650,95,42.91290115008805
2026-01-29 15:14:21.945,96,121.62114935919074
2026-01-29 15:14:36.383,97,-91.100692699763
2026-01-29 15:14:57.551,98,-3.141957938921582
2026-01-29 15:15:11.460,98,-110.9364662694438
